ds,y_qty,y_revenue,temp_avg,rain_mm,is_rainy,is_weekend,is_holiday,is_pre_holiday,is_post_holiday,day_of_week,holiday_label,month,year,day,week_of_year,quarter
2025-03-15,0,0.0,27.72051282051282,0.2717948717948718,0,1,0,0,0,5,,3,2025,15,11,1
2025-03-16,9,7591.75,27.133333333333336,0.9333333333333332,1,1,0,0,0,6,,3,2025,16,11,1
2025-03-17,0,0.0,27.133333333333336,0.9333333333333332,0,0,0,0,0,0,,3,2025,17,12,1
2025-03-18,7,16939.0,28.0,0.0,0,0,0,0,0,1,,3,2025,18,12,1
2025-03-19,17,7932.0199999999995,26.080000000000002,0.02,1,0,0,0,0,2,,3,2025,19,12,1
2025-03-20,17,16627.64,29.55,0.08333333333333333,1,0,0,0,0,3,,3,2025,20,12,1
2025-03-21,14,6710.97,28.916666666666668,0.3666666666666667,1,0,0,0,0,4,,3,2025,21,12,1
2025-03-22,2,504.7299999999998,26.3,0.0,0,1,0,0,0,5,,3,2025,22,12,1
2025-03-23,8,5684.25,29.18,0.04,1,1,0,0,0,6,,3,2025,23,12,1
2025-03-24,2,4676.4,26.1,2.15,1,0,0,0,0,0,,3,2025,24,13,1
2025-03-25,17,14106.0,28.728571428571428,0.19999999999999998,1,0,0,0,0,1,,3,2025,25,13,1
2025-03-26,8,3576.92,28.65,0.0,0,0,0,0,0,2,,3,2025,26,13,1
2025-03-27,7,3824.1699999999996,29.25,0.0,0,0,0,0,0,3,,3,2025,27,13,1
2025-03-28,4,3505.91,29.700000000000003,0.05,1,0,0,0,0,4,,3,2025,28,13,1
2025-03-29,0,0.0,29.700000000000003,0.05,0,1,0,0,0,5,,3,2025,29,13,1
2025-03-30,0,0.0,29.700000000000003,0.05,0,1,0,0,0,6,,3,2025,30,13,1
2025-03-31,0,0.0,29.700000000000003,0.05,0,0,0,0,0,0,,3,2025,31,14,1
2025-04-01,94,43530.74,30.037142857142857,0.10857142857142858,1,0,0,0,1,1,,4,2025,1,14,2
2025-04-02,18,10984.23,28.516666666666666,0.016666666666666666,1,0,0,0,0,2,,4,2025,2,14,2
2025-04-03,21,7142.63,28.400000000000002,0.05714285714285715,1,0,0,0,0,3,,4,2025,3,14,2
2025-04-04,11,5238.610000000001,27.425,2.0999999999999996,1,0,0,0,0,4,,4,2025,4,14,2
2025-04-05,14,8998.4,27.72,0.5599999999999999,1,1,0,0,0,5,,4,2025,5,14,2
2025-04-06,6,4942.31,27.9,0.25,1,1,0,0,0,6,,4,2025,6,14,2
2025-04-07,9,9569.630000000001,26.933333333333334,1.4666666666666668,1,0,0,0,0,0,,4,2025,7,15,2
2025-04-08,13,10327.36,29.160000000000004,0.08,1,0,0,0,0,1,,4,2025,8,15,2
2025-04-09,2,395.98,29.3,0.1,1,0,0,0,0,2,,4,2025,9,15,2
2025-04-10,2,4069.13,25.65,0.25,1,0,0,0,0,3,,4,2025,10,15,2
2025-04-11,102,59044.619999999995,26.3,0.625,1,0,0,1,0,4,,4,2025,11,15,2
2025-04-12,98,52267.78,28.443589743589744,0.15641025641025644,1,1,1,1,0,5,Bak Full Moon Poya Day,4,2025,12,15,2
2025-04-13,83,40929.92,28.608823529411765,0.14705882352941177,1,1,1,1,1,6,Day Before Sinhala and Tamil New Year,4,2025,13,15,2
2025-04-14,90,44360.81,28.132432432432434,0.07297297297297298,1,0,1,0,1,0,Sinhala and Tamil New Year,4,2025,14,16,2
2025-04-15,97,71394.46,28.944186046511625,0.22093023255813954,1,0,0,0,1,1,,4,2025,15,16,2
2025-04-16,13,8785.26,27.900000000000002,0.07500000000000001,1,0,0,0,0,2,,4,2025,16,16,2
2025-04-17,101,70966.34,29.58974358974359,0.007692307692307694,1,0,0,1,0,3,,4,2025,17,16,2
2025-04-18,80,52326.2,29.81764705882353,0.0,0,0,1,0,0,4,Good Friday,4,2025,18,16,2
2025-04-19,91,63205.75,29.608823529411765,0.052941176470588235,1,1,0,0,1,5,,4,2025,19,16,2
2025-04-20,22,11320.550000000001,29.3,0.04,1,1,0,0,0,6,,4,2025,20,16,2
2025-04-21,13,3511.27,28.575,0.0,0,0,0,0,0,0,,4,2025,21,17,2
2025-04-22,10,10025.34,28.549999999999997,0.07500000000000001,1,0,0,0,0,1,,4,2025,22,17,2
2025-04-23,8,20340.370000000003,29.419999999999998,0.06000000000000001,1,0,0,0,0,2,,4,2025,23,17,2
2025-04-24,9,8053.18,29.425,0.125,1,0,0,0,0,3,,4,2025,24,17,2
2025-04-25,11,5415.45,27.580000000000002,0.1,1,0,0,0,0,4,,4,2025,25,17,2
2025-04-26,2,1175.33,26.4,1.7,1,1,0,0,0,5,,4,2025,26,17,2
2025-04-27,21,17270.21,28.311111111111114,0.05555555555555555,1,1,0,0,0,6,,4,2025,27,17,2
2025-04-28,8,7946.8099999999995,27.98,0.06000000000000001,1,0,0,0,0,0,,4,2025,28,18,2
2025-04-29,0,0.0,27.98,0.06000000000000001,0,0,0,0,0,1,,4,2025,29,18,2
2025-04-30,0,0.0,27.98,0.06000000000000001,0,0,0,0,0,2,,4,2025,30,18,2
2025-05-01,91,56178.26,29.079487179487177,0.02820512820512821,1,0,1,0,0,3,International Workers' Day,5,2025,1,18,2
2025-05-02,70,55168.450000000004,29.733333333333334,0.0,0,0,0,0,1,4,,5,2025,2,18,2
2025-05-03,16,17513.05,29.483333333333334,0.016666666666666666,1,1,0,0,0,5,,5,2025,3,18,2
2025-05-04,6,2880.6800000000003,32.1,0.0,0,1,0,0,0,6,,5,2025,4,18,2
2025-05-05,15,17863.9,29.900000000000002,0.08571428571428572,1,0,0,0,0,0,,5,2025,5,19,2
2025-05-06,11,13848.91,29.125,0.0,0,0,0,0,0,1,,5,2025,6,19,2
2025-05-07,7,6208.87,25.099999999999998,0.5,1,0,0,0,0,2,,5,2025,7,19,2
2025-05-08,10,6364.34,28.7,0.0,0,0,0,0,0,3,,5,2025,8,19,2
2025-05-09,15,7909.360000000001,29.26,0.04,1,0,0,0,0,4,,5,2025,9,19,2
2025-05-10,10,6361.969999999999,29.475,0.0,0,1,0,0,0,5,,5,2025,10,19,2
2025-05-11,78,72427.54,30.406060606060606,0.0030303030303030303,1,1,0,1,0,6,,5,2025,11,19,2
2025-05-12,95,57231.28,29.852777777777778,0.08611111111111111,1,0,1,1,0,0,Vesak Full Moon Poya Day,5,2025,12,20,2
2025-05-13,114,78979.18,29.277272727272727,0.19318181818181818,1,0,1,0,1,1,Day Following Vesak Full Moon Poya Day,5,2025,13,20,2
2025-05-14,90,76402.9,29.102777777777778,0.24722222222222223,1,0,0,0,1,2,,5,2025,14,20,2
2025-05-15,10,4519.41,29.65,0.1,1,0,0,0,0,3,,5,2025,15,20,2
2025-05-16,18,10813.75,30.150000000000002,0.0,0,0,0,0,0,4,,5,2025,16,20,2
2025-05-17,16,12501.27,27.316666666666666,1.2666666666666666,1,1,0,0,0,5,,5,2025,17,20,2
2025-05-18,10,8763.11,27.599999999999998,0.6333333333333333,1,1,0,0,0,6,,5,2025,18,20,2
2025-05-19,14,7816.37,27.28333333333333,0.6666666666666666,1,0,0,0,0,0,,5,2025,19,21,2
2025-05-20,16,13497.51,28.400000000000002,0.17142857142857143,1,0,0,0,0,1,,5,2025,20,21,2
2025-05-21,14,11295.25,29.233333333333334,0.35000000000000003,1,0,0,0,0,2,,5,2025,21,21,2
2025-05-22,15,19911.6,28.65,0.2625,1,0,0,0,0,3,,5,2025,22,21,2
2025-05-23,10,6118.62,29.599999999999998,0.03333333333333333,1,0,0,0,0,4,,5,2025,23,21,2
2025-05-24,18,12581.22,27.814285714285713,0.5857142857142856,1,1,0,0,0,5,,5,2025,24,21,2
2025-05-25,5,10226.99,28.433333333333334,0.06666666666666667,1,1,0,0,0,6,,5,2025,25,21,2
2025-05-26,6,12348.97,27.866666666666664,1.9000000000000001,1,0,0,0,0,0,,5,2025,26,22,2
2025-05-27,17,9692.93,28.45555555555556,0.15555555555555556,1,0,0,0,0,1,,5,2025,27,22,2
2025-05-28,9,13783.880000000001,28.675,0.175,1,0,0,0,0,2,,5,2025,28,22,2
2025-05-29,0,0.0,28.675,0.175,0,0,0,0,0,3,,5,2025,29,22,2
2025-05-30,0,0.0,28.675,0.175,0,0,0,0,0,4,,5,2025,30,22,2
2025-05-31,0,0.0,28.675,0.175,0,1,0,0,0,5,,5,2025,31,22,2
2025-06-01,12,9420.18,28.02,0.02,1,1,0,0,0,6,,6,2025,1,22,2
2025-06-02,3,302.90000000000003,27.6,0.0,0,0,0,0,0,0,,6,2025,2,23,2
2025-06-03,16,23875.07,29.188888888888886,0.1111111111111111,1,0,0,0,0,1,,6,2025,3,23,2
2025-06-04,22,22332.3,28.4375,0.1625,1,0,0,0,0,2,,6,2025,4,23,2
2025-06-05,28,25961.43,28.810000000000002,0.22999999999999998,1,0,0,0,0,3,,6,2025,5,23,2
2025-06-06,113,80704.16,28.91818181818182,0.025,1,0,0,1,0,4,,6,2025,6,23,2
2025-06-07,94,62959.26,28.714999999999996,0.015000000000000003,1,1,1,0,0,5,Eid al-Adha,6,2025,7,23,2
2025-06-08,105,78479.31,28.690697674418605,0.07441860465116279,1,1,0,0,1,6,,6,2025,8,23,2
2025-06-09,91,46742.73,28.95294117647059,0.061764705882352944,1,0,0,1,0,0,,6,2025,9,24,2
2025-06-10,87,56991.4,27.091428571428573,0.962857142857143,1,0,1,0,0,1,Poson Full Moon Poya Day,6,2025,10,24,2
2025-06-11,104,64035.87,26.583720930232555,0.6883720930232559,1,0,0,0,1,2,,6,2025,11,24,2
2025-06-12,15,11340.44,27.860000000000003,0.45999999999999996,1,0,0,0,0,3,,6,2025,12,24,2
2025-06-13,10,12596.72,28.919999999999998,0.64,1,0,0,0,0,4,,6,2025,13,24,2
2025-06-14,17,15065.42,26.75714285714286,0.37142857142857144,1,1,0,0,0,5,,6,2025,14,24,2
2025-06-15,6,3197.77,26.65,0.05,1,1,0,0,0,6,,6,2025,15,24,2
2025-06-16,18,16269.2,27.4,0.21250000000000002,1,0,0,0,0,0,,6,2025,16,25,2
2025-06-17,11,12204.989999999998,26.925,0.075,1,0,0,0,0,1,,6,2025,17,25,2
2025-06-18,2,2052.39,29.15,0.1,1,0,0,0,0,2,,6,2025,18,25,2
2025-06-19,19,9133.19,28.683333333333334,0.08333333333333333,1,0,0,0,0,3,,6,2025,19,25,2
2025-06-20,4,4192.86,28.03333333333333,0.3,1,0,0,0,0,4,,6,2025,20,25,2
2025-06-21,13,6414.76,28.0,0.12000000000000002,1,1,0,0,0,5,,6,2025,21,25,2
2025-06-22,28,17435.3,28.65,0.22000000000000003,1,1,0,0,0,6,,6,2025,22,25,2
2025-06-23,13,14381.949999999999,28.333333333333332,0.0,0,0,0,0,0,0,,6,2025,23,26,2
2025-06-24,6,3127.25,28.125,0.125,1,0,0,0,0,1,,6,2025,24,26,2
2025-06-25,19,15086.4,27.8,0.14285714285714285,1,0,0,0,0,2,,6,2025,25,26,2
2025-06-26,17,9102.01,27.22,0.3,1,0,0,0,0,3,,6,2025,26,26,2
2025-06-27,19,9881.25,28.771428571428572,0.2857142857142857,1,0,0,0,0,4,,6,2025,27,26,2
2025-06-28,8,6943.009999999999,27.025,0.42500000000000004,1,1,0,0,0,5,,6,2025,28,26,2
2025-06-29,0,0.0,27.025,0.42500000000000004,0,1,0,0,0,6,,6,2025,29,26,2
2025-06-30,0,0.0,27.025,0.42500000000000004,0,0,0,0,0,0,,6,2025,30,27,2
2025-07-01,13,10561.83,28.566666666666666,0.016666666666666666,1,0,0,0,0,1,,7,2025,1,27,3
2025-07-02,7,3422.51,28.333333333333332,0.03333333333333333,1,0,0,0,0,2,,7,2025,2,27,3
2025-07-03,3,1268.51,27.1,0.5,1,0,0,0,0,3,,7,2025,3,27,3
2025-07-04,9,4696.07,27.7,0.0,0,0,0,0,0,4,,7,2025,4,27,3
2025-07-05,8,9708.25,28.639999999999997,0.13999999999999999,1,1,0,0,0,5,,7,2025,5,27,3
2025-07-06,13,8117.48,28.375,0.1,1,1,0,0,0,6,,7,2025,6,27,3
2025-07-07,12,11347.85,28.900000000000002,0.028571428571428574,1,0,0,0,0,0,,7,2025,7,28,3
2025-07-08,7,7534.25,30.175,0.0,0,0,0,0,0,1,,7,2025,8,28,3
2025-07-09,103,63766.6,28.673684210526314,0.07105263157894737,1,0,0,1,0,2,,7,2025,9,28,3
2025-07-10,104,52004.19,28.92105263157895,0.01578947368421053,1,0,1,0,0,3,Esala Full Moon Poya Day,7,2025,10,28,3
2025-07-11,121,75500.86,28.763829787234044,0.06170212765957447,1,0,0,0,1,4,,7,2025,11,28,3
2025-07-12,20,13692.87,28.37142857142857,0.042857142857142864,1,1,0,0,0,5,,7,2025,12,28,3
2025-07-13,7,8152.009999999998,28.8,0.0,0,1,0,0,0,6,,7,2025,13,28,3
2025-07-14,15,14515.45,28.03333333333333,1.1833333333333333,1,0,0,0,0,0,,7,2025,14,29,3
2025-07-15,13,19232.62,28.74,0.08,1,0,0,0,0,1,,7,2025,15,29,3
2025-07-16,3,1257.9,26.7,8.2,1,0,0,0,0,2,,7,2025,16,29,3
2025-07-17,7,15600.37,28.366666666666664,0.0,0,0,0,0,0,3,,7,2025,17,29,3
2025-07-18,14,14199.17,27.82857142857143,0.05714285714285715,1,0,0,0,0,4,,7,2025,18,29,3
2025-07-19,16,6168.3,26.96,0.68,1,1,0,0,0,5,,7,2025,19,29,3
2025-07-20,11,8011.4800000000005,26.45,0.2,1,1,0,0,0,6,,7,2025,20,29,3
2025-07-21,22,10529.25,26.61428571428571,0.2285714285714286,1,0,0,0,0,0,,7,2025,21,30,3
2025-07-22,12,11540.85,27.0,0.5666666666666667,1,0,0,0,0,1,,7,2025,22,30,3
2025-07-23,6,3200.54,27.2,0.43333333333333335,1,0,0,0,0,2,,7,2025,23,30,3
2025-07-24,14,8089.039999999999,26.875,0.2,1,0,0,0,0,3,,7,2025,24,30,3
2025-07-25,7,2806.02,26.22,0.3,1,0,0,0,0,4,,7,2025,25,30,3
2025-07-26,23,14053.019999999999,26.97,0.12,1,1,0,0,0,5,,7,2025,26,30,3
2025-07-27,18,9877.52,28.060000000000002,0.0,0,1,0,0,0,6,,7,2025,27,30,3
2025-07-28,21,16665.66,27.88888888888889,0.0,0,0,0,0,0,0,,7,2025,28,31,3
2025-07-29,0,0.0,27.88888888888889,0.0,0,0,0,0,0,1,,7,2025,29,31,3
2025-07-30,0,0.0,27.88888888888889,0.0,0,0,0,0,0,2,,7,2025,30,31,3
2025-07-31,0,0.0,27.88888888888889,0.0,0,0,0,0,0,3,,7,2025,31,31,3
2025-08-01,9,7575.54,28.639999999999997,0.06000000000000001,1,0,0,0,0,4,,8,2025,1,31,3
2025-08-02,1,1226.71,27.8,0.1,1,1,0,0,0,5,,8,2025,2,31,3
2025-08-03,10,6957.21,26.15,0.55,1,1,0,0,0,6,,8,2025,3,31,3
2025-08-04,19,5540.57,27.37142857142857,0.07142857142857142,1,0,0,0,0,0,,8,2025,4,32,3
2025-08-05,5,7341.71,26.15,0.0,0,0,0,0,0,1,,8,2025,5,32,3
2025-08-06,15,12887.91,27.419999999999998,0.04,1,0,0,0,0,2,,8,2025,6,32,3
2025-08-07,0,0.0,27.419999999999998,0.04,0,0,0,0,0,3,,8,2025,7,32,3
2025-08-08,71,45545.37,27.608823529411765,0.0823529411764706,1,0,1,0,0,4,Nikini Full Moon Poya Day,8,2025,8,32,3
2025-08-09,70,47481.36,27.379411764705882,0.047058823529411764,1,1,0,0,1,5,,8,2025,9,32,3
2025-08-10,12,4148.61,27.26,0.06000000000000001,1,1,0,0,0,6,,8,2025,10,32,3
2025-08-11,4,1041.39,26.3,0.05,1,0,0,0,0,0,,8,2025,11,33,3
2025-08-12,8,2230.06,27.03333333333333,0.43333333333333335,1,0,0,0,0,1,,8,2025,12,33,3
2025-08-13,16,12215.41,28.160000000000004,0.1,1,0,0,0,0,2,,8,2025,13,33,3
2025-08-14,6,1665.6599999999999,26.5,0.1,1,0,0,0,0,3,,8,2025,14,33,3
2025-08-15,8,2578.52,27.3,0.0,0,0,0,0,0,4,,8,2025,15,33,3
2025-08-16,20,16796.25,28.2,0.05000000000000001,1,1,0,0,0,5,,8,2025,16,33,3
2025-08-17,10,6938.14,27.939999999999998,0.43999999999999995,1,1,0,0,0,6,,8,2025,17,33,3
2025-08-18,12,13180.57,28.416666666666668,0.21666666666666665,1,0,0,0,0,0,,8,2025,18,34,3
2025-08-19,8,9210.92,26.725,0.0,0,0,0,0,0,1,,8,2025,19,34,3
2025-08-20,8,2636.1400000000003,29.633333333333336,0.0,0,0,0,0,0,2,,8,2025,20,34,3
2025-08-21,13,8465.85,28.72,0.0,0,0,0,0,0,3,,8,2025,21,34,3
2025-08-22,17,11733.59,27.683333333333334,0.06666666666666667,1,0,0,0,0,4,,8,2025,22,34,3
2025-08-23,3,3209.63,27.55,0.05,1,1,0,0,0,5,,8,2025,23,34,3
2025-08-24,13,17698.61,28.72,0.04,1,1,0,0,0,6,,8,2025,24,34,3
2025-08-25,13,8026.83,28.839999999999996,0.0,0,0,0,0,0,0,,8,2025,25,35,3
2025-08-26,11,6503.33,29.325,0.025,1,0,0,0,0,1,,8,2025,26,35,3
2025-08-27,17,11400.34,29.099999999999998,0.42857142857142855,1,0,0,0,0,2,,8,2025,27,35,3
2025-08-28,8,6569.96,29.3,0.1,1,0,0,0,0,3,,8,2025,28,35,3
2025-08-29,0,0.0,29.3,0.1,0,0,0,0,0,4,,8,2025,29,35,3
2025-08-30,0,0.0,29.3,0.1,0,1,0,0,0,5,,8,2025,30,35,3
2025-08-31,0,0.0,29.3,0.1,0,1,0,0,0,6,,8,2025,31,35,3
2025-09-01,7,3753.2200000000003,27.25,0.025,1,0,0,0,0,0,,9,2025,1,36,3
2025-09-02,5,4488.76,28.225,0.0,0,0,0,0,0,1,,9,2025,2,36,3
2025-09-03,9,2914.4300000000003,28.25,0.575,1,0,0,0,0,2,,9,2025,3,36,3
2025-09-04,102,81542.01,28.020454545454548,0.052272727272727276,1,0,0,1,0,3,,9,2025,4,36,3
2025-09-05,112,74486.01,28.344444444444445,0.1711111111111111,1,0,1,0,0,4,Prophet's Birthday,9,2025,5,36,3
2025-09-06,70,57477.38,28.24375,0.078125,1,1,0,1,1,5,,9,2025,6,36,3
2025-09-07,92,66013.27,28.502631578947366,0.10789473684210528,1,1,1,0,0,6,Binara Full Moon Poya Day,9,2025,7,36,3
2025-09-08,79,53601.57,28.684375,0.053125000000000006,1,0,0,0,1,0,,9,2025,8,37,3
2025-09-09,1,2430.5,29.3,0.2,1,0,0,0,0,1,,9,2025,9,37,3
2025-09-10,3,2232.81,29.0,0.3,1,0,0,0,0,2,,9,2025,10,37,3
